RowID,Suspicion_Score,summary,ProcessName,EventID,Timestamp,SubjectUserName,TargetUserName,ParentProcessName,CommandLine
635,3,Unusual process execution,,4688,2026-04-18 17:02:52.419643+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,consent.exe 4308 604 00000219F9151130
663,6,Suspicious installation command,,4688,2026-04-18 17:03:08.954107+00:00,pizza,-,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\msiexec.exe"" /i C:\Users\pizza\AppData\Local\Temp\wazuh-agent /q WAZUH_MANAGER=192.168.80.142 WAZUH_AGENT_NAME=Normal"
708,9,Critical file permission removal,,4688,2026-04-18 17:03:16.422434+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\msiexec.exe,"""C:\Windows\SysWOW64\icacls.exe"" ""C:\Program Files (x86)\ossec-agent\*ossec.conf"" /remove *S-1-5-11 /q"
712,9,Critical file permission removal,,4688,2026-04-18 17:03:16.479996+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\msiexec.exe,"""C:\Windows\SysWOW64\icacls.exe"" ""C:\Program Files (x86)\ossec-agent\client.keys"" /remove *S-1-5-11 /q"
742,10,Security policy export and deletion,,4688,2026-04-18 17:03:24.917656+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""PasswordHistorySize""; Remove-Item $env:TEMP\secpol.cfg"
769,10,Security policy export and deletion,,4688,2026-04-18 17:03:37.633520+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
778,10,Security policy export and deletion,,4688,2026-04-18 17:03:39.260700+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
785,9,Powershell modifying security policy,,4688,2026-04-18 17:03:40.967344+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
793,9,Powershell modifying security policy,,4688,2026-04-18 17:03:42.587423+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordLength""; Remove-Item $env:TEMP\secpol.cfg"
800,9,Powershell modifying security policy,,4688,2026-04-18 17:03:44.234921+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutDuration""; Remove-Item $env:TEMP\secpol.cfg"
811,9,Powershell modifying security policy,,4688,2026-04-18 17:03:47.121096+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutBadCount""; Remove-Item $env:TEMP\secpol.cfg"
852,12,SecEdit manipulation via PowerShell,,4688,2026-04-18 17:03:53.957922+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
860,12,SecEdit manipulation via PowerShell,,4688,2026-04-18 17:03:55.603416+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MaximumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
866,12,SecEdit manipulation via PowerShell,,4688,2026-04-18 17:03:57.101400+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordAge""; Remove-Item $env:TEMP\secpol.cfg"
872,12,SecEdit manipulation via PowerShell,,4688,2026-04-18 17:03:58.658857+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""MinimumPasswordLength""; Remove-Item $env:TEMP\secpol.cfg"
878,12,SecEdit manipulation via PowerShell,,4688,2026-04-18 17:04:00.205488+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutDuration""; Remove-Item $env:TEMP\secpol.cfg"
916,8,Forced conhost execution,,4688,2026-04-18 17:04:18.263117+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\net.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
922,8,Forced conhost execution,,4688,2026-04-18 17:04:18.331972+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\net.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
929,8,Forced conhost execution,,4688,2026-04-18 17:04:18.411337+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\reg.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
932,8,Forced conhost execution,,4688,2026-04-18 17:04:18.457134+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\reg.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
937,8,Forced conhost execution,,4688,2026-04-18 17:04:18.518335+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\SysWOW64\auditpol.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
1121,9,Uninstalling event log manifest,,4688,2026-04-18 17:06:07.299875+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wevtutil.exe"" uninstall-manifest ""C:\WINDOWS\SystemApps\Microsoft.WindowsAppRuntime.vNext.CBS_8wekyb3d8bbwe\EventLog-Instrumentation.man"" /unicode:true"
1122,6,Forced conhost execution,,4688,2026-04-18 17:06:07.339373+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\wevtutil.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
1130,9,Uninstalling event log manifest,,4688,2026-04-18 17:06:12.266947+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wevtutil.exe"" uninstall-manifest ""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.785.2325.0_x64__8wekyb3d8bbwe\EventLog-Instrumentation.man"" /unicode:true"
1138,9,Uninstalling event log manifest,,4688,2026-04-18 17:06:22.935488+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wevtutil.exe"" uninstall-manifest ""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.8_8000.806.2252.0_x86__8wekyb3d8bbwe\EventLog-Instrumentation.man"" /unicode:true"
1147,9,Uninstalling event log manifest,,4688,2026-04-18 17:06:28.636534+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wevtutil.exe"" uninstall-manifest ""C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.8_8000.806.2252.0_x64__8wekyb3d8bbwe\EventLog-Instrumentation.man"" /unicode:true"
1267,12,TargetUserName changed to pizza,,4688,2026-04-18 17:10:11.593447+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\SearchIndexer.exe,"""C:\WINDOWS\System32\SearchProtocolHost.exe"" Global\UsGthrFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10014_ Global\UsGthrCtrlFltPipeMssGthrPipe_S-1-5-21-1980105709-2548930214-1157036425-10014 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""  ""1"""
1271,12,TargetUserName changed to pizza,,4688,2026-04-18 17:10:25.672777+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\Users\pizza\AppData\Local\Microsoft\OneDrive\26.055.0323.0004\OneDriveLauncher.exe"" /startInstances"
1281,12,TargetUserName changed to pizza,,4688,2026-04-18 17:11:15.295671+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,\\?\C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding
1284,12,TargetUserName changed to pizza,,4688,2026-04-18 17:11:21.498383+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider"
1285,12,TargetUserName changed to pizza,,4688,2026-04-18 17:11:21.635927+00:00,DESKTOP-7CV8A7M$,pizza,C:\Windows\System32\svchost.exe,\\?\C:\Windows\System32\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding
1330,2,Normal browser process.,,4688,2026-04-18 17:12:03.627323+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-US --service-sandbox-type=asset_store_service --video-capture-use-gpu-memory-buffer --skip-read-main-dll --metrics-shmem-handle=5064,i,14853164326733233498,15581768710486973014,524288 --field-trial-handle=2416,i,3242394225898051832,3929336231479576700,262144 --variations-seed-version --pseudonymization-salt-handle=2420,i,8699853921611400777,3823603960447899792,4 --trace-process-track-uuid=3190708994745248135 --mojo-platform-channel-handle=4968 /prefetch:14"
1331,2,Normal browser process.,,4688,2026-04-18 17:12:03.699135+00:00,pizza,-,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,"""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --instant-process --pdf-upsell-enabled --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=7 --time-ticks-at-unix-epoch=-1776531592133734 --launch-time-ticks=731460231 --skip-read-main-dll --metrics-shmem-handle=4832,i,6501073074827327842,8307767735002445030,2097152 --field-trial-handle=2416,i,3242394225898051832,3929336231479576700,262144 --variations-seed-version --pseudonymization-salt-handle=2420,i,8699853921611400777,3823603960447899792,4 --trace-process-track-uuid=3190708992871164437 --mojo-platform-channel-handle=4880 /prefetch:1"
1332,0,,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4689,2026-04-18 17:12:03.878994+00:00,pizza,,,
1334,0,,,4688,2026-04-18 17:41:09.627207+00:00,-,-,,
1335,0,,,4696,2026-04-18 17:41:09.627325+00:00,-,-,,
1416,12,Unknown Upfc.exe process,,4688,2026-04-18 17:41:13.682154+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\services.exe,C:\WINDOWS\System32\Upfc.exe /launchtype boot /cv xrVUoSdfqk+E103GffR5gQ.0
1421,10,Upfc.exe process termination,C:\Windows\System32\upfc.exe,4689,2026-04-18 17:41:13.920767+00:00,DESKTOP-7CV8A7M$,,,
1422,8,ExploitGuardPolicy suspicious,,4688,2026-04-18 17:41:13.951849+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,taskhostw.exe ExploitGuardPolicy
1424,9,Suspicious dxgiadaptercache.exe,,4688,2026-04-18 17:41:14.030634+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\dxgiadaptercache.exe"""
1457,9,Suspicious ClipRenew.exe,,4688,2026-04-18 17:41:15.883961+00:00,DESKTOP-7CV8A7M$,-,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\ClipRenew.exe"" -e"
1523,12,Suspicious PowerShell commands,,4688,2026-04-18 17:41:23.101974+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""PasswordHistorySize""; Remove-Item $env:TEMP\secpol.cfg"
1610,9,PowerShell used to manipulate security policies.,,4688,2026-04-18 17:41:43.412064+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutBadCount""; Remove-Item $env:TEMP\secpol.cfg"
1616,9,PowerShell used to manipulate security policies.,,4688,2026-04-18 17:41:44.828815+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""LockoutBadCount""; Remove-Item $env:TEMP\secpol.cfg"
1622,9,PowerShell script altering account policies.,,4688,2026-04-18 17:41:46.227425+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""ResetLockoutCount""; Remove-Item $env:TEMP\secpol.cfg"
1628,6,PowerShell querying local user accounts.,,4688,2026-04-18 17:41:47.575542+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell -NoProfile -Command ""[bool](Get-CimInstance -Query 'SELECT * FROM Win32_UserAccount WHERE LocalAccount = TRUE AND SID LIKE ''S-1-5-21-%-501''' | Where-Object -Property Disabled)"""
1650,6,Registry query for legal notice text.,,4688,2026-04-18 17:41:49.574974+00:00,DESKTOP-7CV8A7M$,-,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,reg query HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\system /v legalnoticetext
1780,12,Suspicious email as username,C:\Windows\System32\svchost.exe,4648,2026-04-18 17:42:19.048168+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1781,12,Suspicious email as username,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:42:19.048191+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1782,12,Suspicious email as username,,4627,2026-04-18 17:42:19.048208+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1783,12,Suspicious email as username,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:42:19.048244+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1784,12,Suspicious email as username,,4627,2026-04-18 17:42:19.048254+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
1964,6,Disabled security features,,4688,2026-04-18 17:43:09.380159+00:00,pizza,-,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --lang=en-US --mojo-named-platform-channel-pipe=5360.6892.5983910977520447294 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1966,6,Disabled security features,,4688,2026-04-18 17:43:09.500912+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=147.0.7727.102 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=147.0.3912.72 --initial-client-data=0x16c,0x170,0x174,0x148,0x258,0x7ff9c4080d58,0x7ff9c4080d64,0x7ff9c4080d70"
1969,6,Disabled security features,,4688,2026-04-18 17:43:09.911400+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --startup-read-main-dll --metrics-shmem-handle=1696,i,3313119802153841420,140845716388196341,524288 --field-trial-handle=2200,i,7847198317798095918,17424599629432553897,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2204,i,12764635482143255697,17284303834063298549,4 --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2264 /prefetch:11 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1970,6,Disabled security features,,4688,2026-04-18 17:43:09.921810+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=1576,i,1772701162860966387,9961550801412156317,262144 --field-trial-handle=2200,i,7847198317798095918,17424599629432553897,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2204,i,12764635482143255697,17284303834063298549,4 --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=2196 /prefetch:2 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630"
1971,6,Disabled security features,,4688,2026-04-18 17:43:09.959435+00:00,pizza,-,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\147.0.3912.72\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8246) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 147.0.3912.72)"" --user-data-dir=""C:\Users\pizza\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--expose-gc --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --time-ticks-at-unix-epoch=-1776534064128359 --launch-time-ticks=125789164 --ram-no-pressure-read-main-dll --metrics-shmem-handle=3296,i,17477619090645294102,5964834632930627465,2097152 --field-trial-handle=2200,i,7847198317798095918,17424599629432553897,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2204,i,12764635482143255697,17284303834063298549,4 --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3640 /pfhostedapp:71605ac00f46126b891160bd09c966621e306630 /prefetch:1"
2175,0,,,4738,2026-04-18 17:46:54.195990+00:00,DESKTOP-7CV8A7M$,pizza,,
2176,15,Email linked to hacker,C:\Windows\System32\svchost.exe,4648,2026-04-18 17:46:54.200209+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2177,15,Email linked to hacker,C:\Windows\System32\svchost.exe,4624,2026-04-18 17:46:54.200230+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
2178,15,Email linked to hacker,,4627,2026-04-18 17:46:54.200239+00:00,DESKTOP-7CV8A7M$,pizzahuthacker@gmail.com,,
