TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
-,2026-04-20 18:08:01.373110+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,taskhostw.exe ExploitGuardPolicy,,245,10,Suspicious taskhostw execution
-,2026-04-20 18:08:01.373178+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s Themes,,246,0,
SYSTEM,2026-04-20 18:08:01.527386+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,247,0,
,2026-04-20 18:08:01.527393+00:00,SYSTEM,4672,,,,248,0,
-,2026-04-20 18:08:01.530752+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcsRedirectionGuard -p -s SENS,,249,0,
-,2026-04-20 18:08:01.548803+00:00,DESKTOP-A3EGFSV$,4688,,,,250,0,
Administrators,2026-04-20 18:08:01.552925+00:00,DESKTOP-A3EGFSV$,4799,,,,251,0,
-,2026-04-20 18:08:01.564203+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\dxgiadaptercache.exe""",,252,8,Unusual executable path
DESKTOP-A3EGFSV$,2026-04-20 18:08:01.564533+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k NetworkService -p,,253,0,
,2026-04-20 18:08:01.574669+00:00,,1101,,,,254,0,
SYSTEM,2026-04-20 18:08:01.589342+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,255,0,
,2026-04-20 18:08:01.589346+00:00,SYSTEM,4672,,,,256,0,
-,2026-04-20 18:08:01.590405+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s AudioEndpointBuilder,,257,0,
LOCAL SERVICE,2026-04-20 18:08:01.604475+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s FontCache,,258,0,
LOCAL SERVICE,2026-04-20 18:08:01.739063+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,259,0,
LOCAL SERVICE,2026-04-20 18:08:01.773619+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp,,260,0,
,2026-04-20 18:08:01.781534+00:00,DESKTOP-A3EGFSV$,6416,,,,261,0,
,2026-04-20 18:08:01.787395+00:00,DESKTOP-A3EGFSV$,6416,,,,262,0,
SYSTEM,2026-04-20 18:08:01.924984+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,263,0,
,2026-04-20 18:08:01.924990+00:00,SYSTEM,4672,,,,264,0,
-,2026-04-20 18:08:01.926315+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService,,265,0,
LOCAL SERVICE,2026-04-20 18:08:01.999252+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s DusmSvc,,266,0,
LOCAL SERVICE,2026-04-20 18:08:02.039118+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceHttp -p,,267,0,
SYSTEM,2026-04-20 18:08:02.077559+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,268,0,
,2026-04-20 18:08:02.077564+00:00,SYSTEM,4672,,,,269,0,
-,2026-04-20 18:08:02.079441+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s StateRepository,,270,0,
-,2026-04-20 18:08:02.158552+00:00,LOCAL SERVICE,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\AUDIODG.EXE 0x0000000000000234 0x0000000000000450,,271,0,
LOCAL SERVICE,2026-04-20 18:08:02.172411+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Wcmsvc,,272,0,
SYSTEM,2026-04-20 18:08:02.287035+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,273,0,
,2026-04-20 18:08:02.287041+00:00,SYSTEM,4672,,,,274,0,
-,2026-04-20 18:08:02.289261+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s ShellHWDetection,,275,0,
LOCAL SERVICE,2026-04-20 18:08:03.100168+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -s RmSvc,,276,0,
SYSTEM,2026-04-20 18:08:03.167250+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,277,0,
,2026-04-20 18:08:03.167255+00:00,SYSTEM,4672,,,,278,0,
-,2026-04-20 18:08:03.175859+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\spoolsv.exe,,279,0,
pizza,2026-04-20 18:08:03.266275+00:00,DESKTOP-A3EGFSV$,4798,,,,280,0,
LOCAL SERVICE,2026-04-20 18:08:03.312321+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,,281,0,
,2026-04-20 18:08:03.327045+00:00,,5033,,,,282,0,
DESKTOP-A3EGFSV$,2026-04-20 18:08:03.355400+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation,,283,0,
-,2026-04-20 18:08:03.454412+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\ClipRenew.exe"" -e",,284,9,Suspicious executable with flags
LOCAL SERVICE,2026-04-20 18:08:03.616804+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,taskhostw.exe TimeSyncTask,,285,0,
LOCAL SERVICE,2026-04-20 18:08:03.680099+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS,,286,0,
SYSTEM,2026-04-20 18:08:03.682285+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,287,0,
,2026-04-20 18:08:03.682293+00:00,SYSTEM,4672,,,,288,0,
-,2026-04-20 18:08:03.683435+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,,289,0,
