TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
LOCAL SERVICE,2026-04-20 18:18:21.616879+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,,1033,2,Normal system activity
SYSTEM,2026-04-20 18:18:21.717638+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,1034,2,Normal system activity
,2026-04-20 18:18:21.717642+00:00,SYSTEM,4672,,,,1035,0,
-,2026-04-20 18:18:21.718719+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s NetSetupSvc,,1036,2,Normal system activity
pizza,2026-04-20 18:18:22.281084+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,,1037,2,Normal system activity
pizza,2026-04-20 18:18:22.686214+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.26.509.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe"" -Embedding",,1038,2,Normal system activity
-,2026-04-20 18:18:22.807953+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\runas.exe"" /user:system cmd",,1039,10,Privileged command execution attempt
,2026-04-20 18:18:23.282103+00:00,pizza,4689,,,C:\Windows\System32\RuntimeBroker.exe,1040,2,Normal system activity
,2026-04-20 18:18:23.564730+00:00,pizza,5382,,,,1041,0,
,2026-04-20 18:18:23.566170+00:00,pizza,5382,,,,1042,0,
pizza,2026-04-20 18:18:23.674608+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,1043,2,Normal system activity
pizza,2026-04-20 18:18:23.867054+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,,1044,2,Normal system activity
pizza,2026-04-20 18:18:24.595392+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider",,1045,2,Normal system activity
pizza,2026-04-20 18:18:24.652029+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,,1046,2,Normal system activity
,2026-04-20 18:18:24.707676+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,1047,2,Normal system activity
,2026-04-20 18:18:24.915499+00:00,pizza,4689,,,C:\Windows\System32\dllhost.exe,1048,2,Normal system activity
system,2026-04-20 18:18:25.097557+00:00,,4776,,,,1049,0,
system,2026-04-20 18:18:25.097626+00:00,pizza,4625,,,C:\Windows\System32\svchost.exe,1050,6,Failed login attempt
,2026-04-20 18:18:25.100187+00:00,pizza,4689,,,C:\Windows\System32\runas.exe,1051,2,Normal system activity
,2026-04-20 18:18:25.986208+00:00,pizza,4689,,,C:\Windows\System32\backgroundTaskHost.exe,1052,2,Normal system activity
-,2026-04-20 18:18:32.427881+00:00,pizza,4688,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\runas.exe"" /user:system44 cmd",,1053,10,Privileged command execution attempt
system44,2026-04-20 18:18:35.654427+00:00,,4776,,,,1054,0,
system44,2026-04-20 18:18:35.655071+00:00,DESKTOP-A3EGFSV$,4798,,,,1055,0,
system44,2026-04-20 18:18:35.657154+00:00,pizza,4648,,,C:\Windows\System32\svchost.exe,1056,6,Explicit credentials used
system44,2026-04-20 18:18:35.657167+00:00,pizza,4624,,,C:\Windows\System32\svchost.exe,1057,6,User login successful
system44,2026-04-20 18:18:35.657175+00:00,pizza,4624,,,C:\Windows\System32\svchost.exe,1058,6,User login successful
,2026-04-20 18:18:35.657179+00:00,system44,4672,,,,1059,0,
