TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID,Suspicion_Score,summary
,2026-04-20 18:08:01.574669+00:00,,1101,,,,254,1,Normal event log cleared event
SYSTEM,2026-04-20 18:08:01.589342+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,255,1,Normal SYSTEM logon event
,2026-04-20 18:08:01.589346+00:00,SYSTEM,4672,,,,256,1,Normal privilege assignment event
-,2026-04-20 18:08:01.590405+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s AudioEndpointBuilder,,257,1,Normal svchost AudioEndpointBuilder startup
LOCAL SERVICE,2026-04-20 18:08:01.604475+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalService -p -s FontCache,,258,1,Normal svchost FontCache service startup
LOCAL SERVICE,2026-04-20 18:08:01.739063+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,259,1,Normal svchost LocalServiceNetworkRestricted startup
LOCAL SERVICE,2026-04-20 18:08:01.773619+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp,,260,1,Normal svchost Dhcp service startup
,2026-04-20 18:08:01.781534+00:00,DESKTOP-A3EGFSV$,6416,,,,261,1,Normal device installation event
,2026-04-20 18:08:01.787395+00:00,DESKTOP-A3EGFSV$,6416,,,,262,1,Normal device installation event
SYSTEM,2026-04-20 18:08:01.924984+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,263,1,Normal SYSTEM logon event
,2026-04-20 18:08:01.924990+00:00,SYSTEM,4672,,,,264,1,Normal privilege assignment event
-,2026-04-20 18:08:01.926315+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService,,265,1,Normal svchost TextInputManagementService startup
LOCAL SERVICE,2026-04-20 18:08:01.999252+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s DusmSvc,,266,1,Normal svchost DusmSvc service startup
LOCAL SERVICE,2026-04-20 18:08:02.039118+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceHttp -p,,267,1,Normal svchost LocalServiceHttp startup
SYSTEM,2026-04-20 18:08:02.077559+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,268,1,Normal SYSTEM logon event
,2026-04-20 18:08:02.077564+00:00,SYSTEM,4672,,,,269,1,Normal privilege assignment event
-,2026-04-20 18:08:02.079441+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k appmodel -p -s StateRepository,,270,1,Normal svchost StateRepository service startup
-,2026-04-20 18:08:02.158552+00:00,LOCAL SERVICE,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\AUDIODG.EXE 0x0000000000000234 0x0000000000000450,,271,2,AUDIODG.EXE from svchost with hex parameters
LOCAL SERVICE,2026-04-20 18:08:02.172411+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Wcmsvc,,272,1,Normal svchost Wcmsvc service startup
SYSTEM,2026-04-20 18:08:02.287035+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,273,1,Normal SYSTEM logon event
,2026-04-20 18:08:02.287041+00:00,SYSTEM,4672,,,,274,1,Normal privilege assignment event
-,2026-04-20 18:08:02.289261+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s ShellHWDetection,,275,1,Normal svchost ShellHWDetection service startup
LOCAL SERVICE,2026-04-20 18:08:03.100168+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -s RmSvc,,276,1,Normal svchost RmSvc service startup
SYSTEM,2026-04-20 18:08:03.167250+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,277,1,Normal SYSTEM logon event
,2026-04-20 18:08:03.167255+00:00,SYSTEM,4672,,,,278,1,Normal privilege assignment event
-,2026-04-20 18:08:03.175859+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\spoolsv.exe,,279,1,Normal spoolsv.exe print spooler startup
pizza,2026-04-20 18:08:03.266275+00:00,DESKTOP-A3EGFSV$,4798,,,,280,2,User pizza group membership event
LOCAL SERVICE,2026-04-20 18:08:03.312321+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,,281,1,Normal svchost LocalServiceNoNetworkFirewall startup
,2026-04-20 18:08:03.327045+00:00,,5033,,,,282,1,Normal Windows Firewall service startup
DESKTOP-A3EGFSV$,2026-04-20 18:08:03.355400+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k NetworkService -p -s LanmanWorkstation,,283,1,Normal svchost LanmanWorkstation service startup
-,2026-04-20 18:08:03.454412+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\ClipRenew.exe"" -e",,284,3,ClipRenew.exe from svchost with -e flag
LOCAL SERVICE,2026-04-20 18:08:03.616804+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,taskhostw.exe TimeSyncTask,,285,2,taskhostw.exe TimeSyncTask from svchost parent
LOCAL SERVICE,2026-04-20 18:08:03.680099+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p -s DPS,,286,1,Normal svchost DPS service startup
SYSTEM,2026-04-20 18:08:03.682285+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,287,1,Normal SYSTEM logon event
,2026-04-20 18:08:03.682293+00:00,SYSTEM,4672,,,,288,1,Normal privilege assignment event
-,2026-04-20 18:08:03.683435+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k utcsvc -p,,289,1,Normal svchost utcsvc service startup
