TargetUserName,Timestamp,SubjectUserName,EventID,ParentProcessName,CommandLine,ProcessName,RowID
-,2026-04-20 18:08:03.777870+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,"""C:\Program Files (x86)\ossec-agent\wazuh-agent.exe""",,304
SYSTEM,2026-04-20 18:08:03.783972+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,305
,2026-04-20 18:08:03.783979+00:00,SYSTEM,4672,,,,306
-,2026-04-20 18:08:03.785734+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s WpnService,,307
-,2026-04-20 18:08:03.845898+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,"""C:\Program Files\Windows Defender\MsMpEng.exe""",,308
SYSTEM,2026-04-20 18:08:04.787359+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,309
,2026-04-20 18:08:04.787365+00:00,SYSTEM,4672,,,,310
SYSTEM,2026-04-20 18:08:04.788013+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,311
,2026-04-20 18:08:04.788019+00:00,SYSTEM,4672,,,,312
-,2026-04-20 18:08:04.789200+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k wsappx -p -s AppXSvc,,313
-,2026-04-20 18:08:04.790274+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k osprivacy -p -s camsvc,,314
LOCAL SERVICE,2026-04-20 18:08:05.018270+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k WSAIFabricSvcGroup -p -s WSAIFabricSvc,,315
-,2026-04-20 18:08:05.380987+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,AggregatorHost.exe,,316
,2026-04-20 18:08:05.779848+00:00,,5024,,,,317
-,2026-04-20 18:08:05.817617+00:00,DESKTOP-A3EGFSV$,4688,C:\Program Files (x86)\ossec-agent\wazuh-agent.exe,"powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""PasswordHistorySize""; Remove-Item $env:TEMP\secpol.cfg",,318
-,2026-04-20 18:08:05.985605+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,"""C:\WINDOWS\system32\wermgr.exe"" -upload",,319
DESKTOP-A3EGFSV$,2026-04-20 18:08:06.099588+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,taskhostw.exe network,,320
Administrators,2026-04-20 18:08:06.149118+00:00,DESKTOP-A3EGFSV$,4799,,,,321
-,2026-04-20 18:08:06.345581+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,,322
SYSTEM,2026-04-20 18:08:07.077459+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,323
,2026-04-20 18:08:07.077463+00:00,SYSTEM,4672,,,,324
-,2026-04-20 18:08:07.078672+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s WdiSystemHost,,325
SYSTEM,2026-04-20 18:08:07.106775+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,326
,2026-04-20 18:08:07.106781+00:00,SYSTEM,4672,,,,327
-,2026-04-20 18:08:07.108000+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s PcaSvc,,328
DESKTOP-A3EGFSV$,2026-04-20 18:08:07.340256+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,,329
,2026-04-20 18:08:07.379568+00:00,LOCAL SERVICE,4689,,,C:\Windows\System32\taskhostw.exe,330
SYSTEM,2026-04-20 18:08:07.403379+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,331
,2026-04-20 18:08:07.403383+00:00,SYSTEM,4672,,,,332
-,2026-04-20 18:08:07.406078+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\servicing\TrustedInstaller.exe,,333
-,2026-04-20 18:08:07.442146+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8247_none_a53a4f5b773e04f9\TiWorker.exe -Embedding,,334
,2026-04-20 18:08:07.943861+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\dxgiadaptercache.exe,335
DESKTOP-A3EGFSV$,2026-04-20 18:08:08.372398+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\sppsvc.exe,,336
SYSTEM,2026-04-20 18:08:08.470274+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,337
,2026-04-20 18:08:08.470280+00:00,SYSTEM,4672,,,,338
-,2026-04-20 18:08:08.471397+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv,,339
,2026-04-20 18:08:08.626186+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\ClipRenew.exe,340
DESKTOP-A3EGFSV$,2026-04-20 18:08:08.745449+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\SppExtComObj.exe -Embedding,,341
-,2026-04-20 18:08:08.773390+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\SppExtComObj.Exe,"""C:\WINDOWS\System32\SLUI.exe"" RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8;NotificationInterval=1440;Trigger=NetworkAvailable",,342
LOCAL SERVICE,2026-04-20 18:08:08.899307+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k LocalService -p -s LicenseManager,,343
,2026-04-20 18:08:08.909481+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\taskhostw.exe,344
SYSTEM,2026-04-20 18:08:08.987314+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,345
,2026-04-20 18:08:08.987320+00:00,SYSTEM,4672,,,,346
-,2026-04-20 18:08:08.989046+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\System32\svchost.exe -k wsappx -p -s ClipSVC,,347
SYSTEM,2026-04-20 18:08:09.070303+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,348
,2026-04-20 18:08:09.070307+00:00,SYSTEM,4672,,,,349
-,2026-04-20 18:08:09.071749+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s TokenBroker,,350
,2026-04-20 18:08:09.427073+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\slui.exe,351
,2026-04-20 18:08:09.452169+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\System32\wermgr.exe,352
SYSTEM,2026-04-20 18:08:09.866846+00:00,DESKTOP-A3EGFSV$,4624,,,C:\Windows\System32\services.exe,353
,2026-04-20 18:08:09.866850+00:00,SYSTEM,4672,,,,354
-,2026-04-20 18:08:09.867914+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s NgcSvc,,355
LOCAL SERVICE,2026-04-20 18:08:10.459240+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\System32\services.exe,"""C:\Program Files\Windows Defender\NisSrv.exe""",,356
-,2026-04-20 18:08:10.769129+00:00,DESKTOP-A3EGFSV$,4688,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,"""C:\WINDOWS\system32\SecEdit.exe"" /export /cfg C:\WINDOWS\TEMP\secpol.cfg",,357
,2026-04-20 18:08:10.901724+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\SecEdit.exe,358
,2026-04-20 18:08:12.178185+00:00,DESKTOP-A3EGFSV$,4689,,,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,359
